,0
3769,8056.72328
3770,8049.38007
3771,5058.19382
3772,810.18618
3773,308.0003
3774,1577.61457
3775,12285.45461
3776,6509.54258
3777,629.7461
3778,70756.95183
3779,3121.70885
3780,1435.70638
3781,15927.37282
3782,1355.04871
3783,10806.90714
3784,50515.92019
3785,125.88381
3786,3840.8037
3787,581.66508
3788,780.05183
3789,5231.93119
3790,4399.08671
3791,3472.99192
3792,3570.34787
3793,680.63287
3794,15490.10696
3795,1979.87936
3796,9490.06469
3797,252.70516
3798,1632.38261
3799,10344.09038
3800,635.36891
3801,2284.83086
3802,163.33391
3803,2853.76749
3804,16507.92075
3805,499.73198
3806,4153.66597
3807,5553.82193
3808,2096.87385
3809,12721.61521
3810,933.78017
3811,5379.58351
3812,418.23202
3813,4303.34799
3814,10183.60788
3815,10621.39837
3816,8274.69562
3817,7971.43418
3818,596.10553
3819,25679.09736
3820,493.00308
3821,1207.04829
3822,12087.71064
3823,642.90169
3824,5964.21739
3825,22229.95636
3826,10937.04247
3827,471.02604
3828,3992.65125
3829,1057.24327
3830,476.80957
3831,1402.49515
3832,1063.82339
3833,482.7142
3834,228.22685
3835,7957.9845
3836,3659.26876
3837,2471.00037
3838,4044.15447
3839,303.15728
3840,8092.83794
3841,11560.46775
3842,288.51387
3843,4143.80182
3844,766.11932
3845,2127.59502
3846,1202.63323
3847,7817.09564
3848,211.29637
3849,754.70229
3850,13014.77386
3851,8708.73819
3852,7451.58073
3853,1199.40776
3854,7250.54473
3855,937.31164
3856,16703.07534
3857,2070.92672
3858,353.4354
3859,7255.33074
3860,287.39481
3861,582.37921
3862,2034.97101
3863,11463.38347
3864,434.94316
3865,5764.92849
3866,14713.25879
3867,7913.59974
3868,6543.47272
3869,116.88449
3870,10009.49086
3871,32059.56338
3872,10755.98199
3873,230115.87629
3874,13907.83486
3875,344.11801
3876,3973.66225
3877,2088.33372
3878,4679.49167
3879,1184.5563
3880,3872.1433
3881,11504.02102
3882,29030.74627
3883,9800.07266
3884,5041.57954
3885,555.89343
3886,10095.20412
3887,3454.78982
3888,868.69025
3889,2894.00935
3890,446.45618
3891,3069.46168
3892,2085.92755
3893,4883.72254
3894,946.27731
3895,211.53558
3896,3790.66637
3897,6875.20666
3898,44042.43351
3899,399.98998
3900,3221.89924
3901,2147.08077
3902,2422.36817
3903,542.91509
3904,1896.83971
3905,7903.83088
3906,1166.44881
3907,3505.68863
3908,5814.00107
3909,3588.55199
3910,127434.65628
3911,53692.68746
3912,3095.64412
3913,1788.72644
3914,275.25724
3915,3326.32401
3916,1540.04404
3917,450.48103
3918,4609.35609
3919,391.01882
3920,1208.54414
3921,931.35144
3922,7487.69942
3923,1008.23603
3924,78.22273
3925,231.27634
3926,735.5932
3927,871.47834
3928,60945.63789
3929,16344.73759
3930,37060.52374
3931,13657.90485
3932,1021.6343
3933,1793.59382
3934,3886.61245
3935,702.44636
3936,1417.74841
3937,5770.16549
3938,1541.52006
3939,309.86162
3940,2072.82735
3941,111.41274
3942,680.04239
3943,1065.78808
3944,748.21768
3945,7971.67488
3946,8930.7203
3947,1348.34872
3948,1370.63671
3949,1886.08842
3950,11125.41313
3951,54482.1472
3952,5869.63309
3953,3737.2402
3954,29975.77367
3955,733.98894
3956,1718.18432
3957,487.93329
3958,1934.22243
3959,1348.07561
3960,1665.29561
3961,361.74858
3962,334.4815
3963,1101.34777
3964,11121.60262
3965,6195.32977
3966,839.26374
3967,2093.5451
3968,983.97282
3969,808.66071
3970,1798.42606
3971,4545.84339
3972,622.42794
3973,876.54805
3974,843.79253
3975,4918.6065
3976,2405.51034
3977,11953.67096
3978,26923.58365
3979,9260.75073
3980,928.5976
3981,259.14808
3982,696.20854
3983,258.09191
3984,20497.22644
3985,321.92331
3986,227.29071
3987,337.43741
3988,2730.30915
3989,3885.57776
3990,8170.42332
3991,384.14954
3992,6061.45713
3993,2450.65394
3994,2424.23064
3995,609.22924
3996,2165.92201
3997,418.79194
3998,591.84954
3999,2275.51397
4000,5697.3598
4001,5827.02527
4002,916.72641
4003,1017.34828
4004,767.92618
4005,9500.22411
4006,1946.72343
4007,6246.09407
4008,5222.87431
4009,21018.896
4010,958.17868
4011,371.13358
4012,862.0048
4013,5200.24354
4014,396.10734
4015,4457.57475
4016,1007.46253
4017,13036.1831
4018,54170.844
4019,1065.79862
4020,3489.87382
4021,7009.16702
4022,906.10812
4023,7304.32332
4024,2805.4395
4025,1317.75858
4026,547.60296
4027,11936.73906
4028,299.47548
4029,7314.96136
4030,3354.85771
4031,580.29075
4032,1622.50931
4033,3386.85869
4034,10345.55559
4035,5159.78048
4036,13330.07614
4037,9884.47014
4038,1379.78985
4039,1517.60261
4040,2501.28581
4041,2586.99899
4042,804.84433
4043,802.66106
4044,824.35103
4045,1241.14828
4046,3760.33507
4047,3193.61788
4048,3660.41198
4049,579.53846
4050,2929.34263
4051,1605.29981
4052,771.72847
4053,682.45538
4054,885.62456
4055,868.51334
4056,12963.46103
4057,12779.16663
4058,15658.90092
4059,6964.91424
4060,478.56553
4061,1179.56801
4062,9813.11177
4063,3177.70154
4064,3228.5584
4065,565.71919
4066,9680.93026
4067,543.98734
4068,4469.95228
4069,3014.38317
4070,3037.27824
4071,3144.30897
4072,4358.07663
4073,7175.14873
4074,14090.09302
4075,5618.54078
4076,2784.64514
4077,137.46637
4078,12355.62122
4079,1394.74946
4080,978.79106
4081,961.06086
4082,518.51093
4083,278.54922
4084,53785.26337
4085,1048.77848
4086,622.35311
4087,8455.56012
4088,24228.70893
4089,4101.2679
4090,563.30317
4091,436.10276
4092,5270.40462
4093,1853.75807
4094,16974.51457
4095,784.02564
4096,10523.35766
4097,901.72492
4098,1256.98113
4099,516.72895
4100,4259.9247
4101,8591.95601
4102,29070.4253
4103,2628.02117
4104,24924.88414
4105,9755.611
4106,34480.5206
4107,25078.25057
4108,13361.00829
4109,3025.5574
4110,620.64273
4111,1641.09839
4112,20081.86269
4113,683.93761
4114,331.57478
4115,62824.57489
4116,597.43794
4117,11272.2109
4118,491.55265
4119,4976.00238
4120,300.61946
4121,1994.54696
4122,6184.03141
4123,168.98208
4124,3748.16074
4125,3847.23585
4126,12584.8013
4127,1840.92201
4128,799.24893
4129,1004.11536
4130,644.1067
4131,6487.56637
4132,920.2914
4133,10932.55224
4134,290.97984
4135,2129.93115
4136,1210.09764
4137,12598.64031
4138,3147.19471
4139,4784.84357
4140,999.75628
4141,4456.86514
4142,8413.10062
4143,952.90935
4144,2964.95267
4145,854.17232
4146,8228.70707
4147,13172.17574
4148,13271.54448
4149,658.9854
4150,1094.08078
4151,3395.77653
4152,2803.35648
4153,1642.0149
4154,3067.76865
4155,358.12211
4156,11110.34973
4157,8323.49054
4158,34281.73472
4159,10470.02042
4160,1270.11479
4161,1088.59583
4162,1715.32772
4163,1258.17756
4164,509.84508
4165,4888.70649
4166,3740.31486
4167,4616.05904
4168,1481.22786
4169,3147.02885
4170,83.3314
4171,1482.45218
4172,440.47777
4173,42617.51544
4174,7381.46163
4175,6034.75214
4176,8504.14696
4177,1649.6352
4178,402.98244
4179,3601.42362
4180,7324.38036
4181,395.24086
4182,9657.03865
4183,2596.29957
4184,161.92392
4185,9638.35301
4186,6259.4814
4187,798.52924
4188,1519.69939
4189,13330.41277
4190,1437.48165
4191,7043.94942
4192,6992.91702
4193,786.52688
4194,1429.13784
4195,1951.71536
4196,2808.2316
4197,1285.83493
4198,2031.40705
4199,771.25835
4200,1313.33218
4201,147.08034
4202,17921.50908
4203,112.84179
4204,478.48015
4205,3794.32028
4206,278.02704
4207,72151.18453
4208,1503.83297
4209,8200.42273
4210,15561.89132
4211,986.43155
4212,14520.1337
4213,858.16654
4214,1264.59818
4215,28317.53554
4216,262.42511
4217,1224.57737
4218,96437.78073
4219,1515.8632
4220,457.74192
4221,366.75486
4222,22710.86087
4223,41764.07619
4224,6116.79014
4225,619.82214
4226,5231.33955
4227,4973.22772
4228,27277.7871
4229,5433.56978
4230,734.29323
4231,3794.33486
4232,1233.21812
4233,177.91006
4234,66031.87765
4235,4040.35535
4236,10249.86973
4237,1624.39874
4238,13648.5207
4239,423.31247
4240,12508.93745
4241,1403.92258
4242,10186.69435
4243,39649.35109
4244,3081.72816
4245,8550.09292
4246,2259.08028
4247,5359.79463
4248,1123.96153
4249,411.93151
4250,1204.00926
4251,185.97823
4252,3365.70098
4253,1356.6885
4254,1326.71227
4255,11806.27887
4256,11492.05313
4257,1274.48089
4258,6833.03744
4259,4585.4248
4260,2054.03127
4261,718.97852
4262,27915.1446
4263,1386.93614
4264,1248.01629
4265,1587.61032
4266,26059.78344
4267,2486.92009
4268,846.14203
4269,783.17431
4270,2994.40303
4271,1773.99402
4272,986.69856
4273,15812.40664
4274,1080.83133
4275,614.55482
4276,7501.52375
4277,8893.04858
4278,22673.51319
4279,13058.24405
4280,585.54946
4281,1125.44833
4282,8003.58917
4283,1495.59329
4284,960.83877
4285,340.75489
4286,723.57806
4287,3643.1551
4288,2306.01237
4289,16883.90042
4290,779.24204
4291,10947.35054
4292,872.61533
4293,433.81498
4294,2844.57664
4295,14854.88445
4296,11089.08338
4297,834.77117
4298,3058.56182
4299,989.82573
4300,2671.19797
4301,4973.63181
4302,9029.96553
4303,1133.12706
4304,2774.23425
4305,40603.45093
4306,29890.12721
4307,1099.21494
4308,2464.33526
4309,431.78044
4310,1105.81039
4311,487.96169
4312,2051.5948
4313,2330.4728
4314,4855.36449
4315,1040.92647
4316,63425.33694
4317,6523.51605
4318,2458.10237
4319,1986.90891
4320,3010.58772
4321,1208.52423
4322,889.696
4323,430.83286
4324,27287.22294
4325,1793.86855
4326,8463.50154
4327,532.46894
4328,648.94151
4329,3502.94914
4330,654.79502
4331,15870.04699
4332,1081.8696
4333,3556.01936
4334,2215.35337
4335,1820.3073
4336,398.61095
4337,2678.92696
4338,318.76327
4339,3126.5488
4340,48390.81702
4341,1614.95402
4342,28317.53554
4343,377.76285
4344,11288.02667
4345,485.3102
4346,1742.68273
4347,1670.14432
4348,382.76417
4349,661.0743
4350,67474.7276
4351,17251.93702
4352,993.4219
4353,2049.19609
4354,8384.14105
4355,3608.07679
4356,23782.26029
4357,6364.13391
4358,2917.73236
4359,6345.62987
4360,763.99832
4361,4702.15565
4362,1287.82851
4363,996.02453
4364,2260.40395
4365,3144.0794
4366,1482.77937
4367,511.87273
4368,14643.81327
4369,32876.76636
4370,1070.38923
4371,389.18883
4372,8948.02424
4373,340.99311
4374,940.49602
4375,838.03493
4376,844.51269
4377,191.33537
4378,6872.29726
4379,463.52084
4380,774.51314
4381,14058.55343
4382,3934.63043
4383,2045.75434
4384,10904.90722
4385,89683.98968
4386,6955.2129
4387,1275.61205
4388,2352.83423
4389,10566.27639
4390,22302.2468
4391,2746.08231
4392,881.34383
4393,4711.87685
4394,1772.22048
4395,11121.24851
4396,877.55001
4397,2633.85915
4398,16602.51326
4399,6929.29329
4400,15103.36822
4401,1911.4545
4402,19436.56514
4403,799.07608
4404,3886.61245
4405,6375.03683
4406,774.28527
4407,420.28647
4408,1217.65719
4409,9323.3517
4410,1056.31561
4411,5423.85715
4412,3040.90868
4413,7024.21298
4414,21831.00143
4415,6361.66778
4416,1710.93477
4417,3990.67247
4418,5773.75878
4419,19801.21752
4420,9115.75436
4421,921.95052
4422,1301.34093
4423,4042.19455
4424,3537.47144
4425,4167.86208
4426,2179.41794
4427,1916.19082
4428,2054.03127
4429,2286.44198
4430,996.06937
4431,234.12303
4432,461.01077
4433,1735.23646
4434,25167.37372
4435,1881.89858
4436,52895.78867
4437,1610.97643
4438,6457.74314
4439,3082.3305
4440,6609.78858
4441,2005.80308
4442,504.78994
4443,456.45862
4444,801.76397
4445,622.98892
4446,958.84486
4447,422.77947
4448,20094.65521
4449,5405.28507
4450,12430.28229
4451,17518.59526
4452,7754.32519
4453,1695.67346
4454,1222.31326
4455,4317.91583
4456,1163.75666
4457,8857.50976
4458,7260.64206
4459,1979.71415
4460,2627.40663
4461,12582.02428
4462,1831.82366
4463,15763.81755
4464,20507.3112
4465,19047.29538
4466,2407.0493
4467,149.96531
4468,5472.85894
4469,1027.85962
4470,6900.49966
4471,11260.8798
4472,992.5279
4473,3637.44753
4474,31332.22452
4475,6000.26384
4476,1041.45234
4477,25398.61014
4478,1794.34427
4479,3123.05272
4480,8742.02902
4481,301.25899
4482,2453.40405
4483,1878.7636
4484,1556.38735
4485,15260.05433
4486,1149.00534
4487,837.82608
4488,13524.64664
4489,3186.92756
4490,1734.92117
4491,3497.7358
4492,1981.29067
4493,29935.582
4494,44579.58964
4495,1363.14928
4496,23402.60087
4497,25910.93846
4498,4455.57591
4499,1208.13816
4500,2766.82413
4501,5321.61221
4502,1837.16833
4503,1655.78762
4504,662.06617
4505,2291.66835
4506,4838.34058
4507,16309.45831
4508,39469.40211
4509,1421.66016
4510,749.38637
4511,1036.93573
4512,2358.99444
4513,15964.48969
4514,4293.39
4515,619.08215
4516,15090.2403
4517,2256.49845
4518,730.48326
4519,13864.16964
4520,1379.09466
4521,2455.18525
4522,6504.22009
4523,3008.27475
4524,1851.29897
4525,16588.81081
4526,37090.24
4527,1982.36995
4528,915.24801
4529,131.31202
4530,28508.51866
4531,2396.71558
4532,5753.20525
4533,6989.20189
4534,22796.15068
4535,5091.89707
4536,3480.34201
4537,168.23612
4538,944.81868
4539,6873.78388
4540,2698.8563
4541,18698.5183
4542,6635.13227
4543,744.03069
4544,5905.19217
4545,9908.58716
4546,10703.88643
4547,1274.35216
4548,25576.89858
4549,4360.15381
4550,2016.55473
4551,5546.51236
4552,1235.00401
4553,27089.90272
4554,1581.54191
4555,394.19792
4556,1478.08832
4557,545.3655
4558,7429.53149
4559,409.09712
4560,1579.29565
4561,28753.68458
4562,2046.80132
4563,1887.46603
4564,2373.30772
4565,39605.62423
4566,3015.30174
4567,433.84499
4568,1191.50617
4569,826.52478
4570,12259.0313
4571,666.17872
4572,12018.59041
4573,440.84137
4574,1185.23541
4575,485.13413
4576,8349.38453
4577,1406.14556
4578,45906.15898
4579,10534.59435
4580,7405.45755
4581,11212.02475
4582,7849.62775
4583,879.38115
4584,2050.9045
4585,257.14393
4586,13840.99029
4587,2011.6377
4588,483.91295
4589,26431.04732
4590,1716.41476
4591,2952.23029
4592,762.41498
4593,2109.58396
4594,20772.81465
4595,22965.17077
4596,883.6504
4597,2904.77723
4598,5789.12675
4599,8267.97525
4600,7347.96079
4601,907.60514
4602,19999.19505
4603,3625.81237
4604,3473.93773
4605,4470.47745
4606,512.26011
4607,810.92663
4608,19665.62926
4609,38839.35618
4610,496.52129
4611,1283.00528
4612,4087.76535
4613,871.77405
4614,2575.59861
4615,1688.67648
4616,2119.87686
4617,16920.38513
4618,3639.61679
4619,1569.47115
4620,3798.23835
4621,259.14424
4622,2111.54557
4623,1679.32629
4624,1890.44948
4625,1751.96821
4626,379.29895
4627,32749.08605
4628,8239.03577
4629,10152.05885
4630,334.12381
4631,1867.98144
4632,416.71734
4633,19203.82152
4634,777.32236
4635,8107.04068
4636,2160.32409
4637,11909.54883
4638,252.18463
4639,3356.72391
4640,231.08179
4641,1596.78292
4642,190108.57775
4643,13676.24203
4644,6192.4463
4645,786.72596
4646,35313.61367
4647,1274.48089
4648,25259.17084
4649,2618.40714
4650,6204.11084
4651,23284.72707
4652,9078.53806
4653,7309.68655
4654,992.85597
4655,3695.16121
4656,52573.11176
4657,44148.80153
4658,6579.6744
4659,10552.85059
4660,12151.18319
4661,13481.38515
4662,3116.83018
4663,8754.72729
4664,5910.22563
4665,544.87202
4666,1486.78158
4667,647.80036
4668,3232.46183
4669,6106.71776
4670,1896.21398
4671,18775.74769
4672,33140.28037
4673,9269.88093
4674,1691.34756
4675,1598.88376
4676,158.35384
4677,7162.72013
4678,1725.89754
4679,1804.98477
4680,11528.27268
4681,206.65135
4682,8821.0427
4683,566.30025
4684,3322.47867
4685,4477.13082
4686,9264.98155
4687,49626.04961
4688,6083.19204
4689,7328.6639
4690,4943.22091
4691,40248.14462
4692,21372.22413
4693,6379.60916
4694,1897.56566
4695,10158.04631
4696,947.64091
4697,977.12566
4698,7861.24554
4699,662.40863
4700,15275.39277
4701,295.27101
4702,1151.58623
4703,6461.21124
4704,9554.37838
4705,311.34629
4706,11819.76788
4707,2257.93588
4708,19092.29077
4709,745.32663
4710,24348.63444
4711,1105.85775
4712,2385.66649
4713,863.39719
4714,197.68123
4715,1248.66803
4716,8327.95607
4717,1091.86431
4718,3559.68158
4719,146.00979
4720,590.41127
4721,1103.31029
4722,1922.01588
4723,644.25947
4724,2491.74005
4725,12077.88024
4726,475.91833
4727,14873.3589
4728,20413.4765
4729,1602.94677
4730,2258.40324
4731,257.43377
4732,267.87667
4733,2961.91044
4734,3943.63724
4735,2723.81772
4736,1006.55258
4737,8280.27586
4738,721.60612
4739,24336.60721
4740,3007.69019
4741,16044.60173
4742,2956.00572
4743,2183.51605
4744,884.81542
4745,4873.25618
4746,10494.45414
4747,1014.42983
4748,175.24636
4749,1808.68957
4750,288.57755
4751,829.46391
4752,225.05725
4753,5855.67779
4754,8511.28357
4755,1184.59857
4756,4339.26451
4757,2740.18662
4758,2880.24073
4759,10336.47239
4760,233.94624
4761,984.27915
4762,23599.27052
4763,4827.47852
4764,969.54235
4765,645.68463
4766,1264.61623
4767,4426.57774
4768,595.60015
4769,7115.83745
4770,322.36685
4771,384.65263
4772,344.87601
4773,8755.5588
4774,798.59499
4775,11384.82579
4776,228.89827
4777,3728.75595
4778,1349.64101
4779,678.78245
4780,698.72262
4781,63143.71972
4782,645.04017
4783,625.75917
4784,26659.6647
4785,4157.24298
4786,13453.46792
4787,19795.84824
4788,1555.13782
4789,1421.78894
4790,7000.51846
4791,13295.97436
4792,5429.78578
4793,237.05641
4794,21724.66875
4795,2984.79529
4796,1385.01798
4797,8386.6407
4798,7740.2262
4799,239.28951
4800,5316.98372
4801,749.43122
4802,5220.92208
4803,405.50145
4804,1088.97119
4805,686.6697
4806,6153.26549
4807,1944.04068
4808,407.5079
4809,470.01194
4810,3094.10311
4811,6983.49104
4812,3598.90369
4813,9610.45564
4814,1016.41768
4815,22403.97645
4816,469.87495
4817,691.9482
4818,444.66032
4819,1580.48563
4820,1186.59674
4821,4940.69779
4822,1757.54875
4823,2695.65939
4824,15605.48818
4825,1494.49431
4826,281.79887
4827,1115.09723
4828,1336.80737
4829,2038.84787
4830,24793.57113
4831,1390.05223
4832,531.67998
4833,16080.49099
4834,41328.94599
4835,2459.37118
4836,17751.64037
4837,392.30675
4838,24401.67849
4839,1652.02957
4840,297.17153
4841,15219.94564
4842,2018.94848
4843,1363.58114
4844,2784.93867
4845,10032.76172
4846,596.74041
4847,1692.78086
4848,1594.5334
4849,153.69039
4850,13834.45719
4851,23511.00173
4852,594.83879
4853,288.14158
4854,5717.08607
4855,2835.52902
4856,28538.14494
4857,1399.5586
4858,2846.44025
4859,304.20123
4860,2763.92905
4861,772.97547
4862,1390.41247
4863,20919.941
4864,122.96379
4865,498.6131
4866,8167.36934
4867,1887.46603
4868,1069.59036
4869,572.14692
4870,1943.7056
4871,322.11282
4872,806.89931
4873,8307.02495
4874,1650.12068
4875,19554.50789
4876,297.94092
4877,21039.90736
4878,1351.03319
4879,670.00263
4880,667.25736
4881,1759.67755
4882,49348.88664
4883,16383.33074
4884,338.44945
4885,24506.44522
4886,28933.85035
4887,13622.12681
4888,5761.62219
4889,3171.17164
4890,3341.54075
4891,1452.60815
4892,284.79361
4893,17682.93303
4894,6453.04042
4895,62072.48494
4896,1264.78564
4897,776.28225
4898,458.28604
4899,512.51243
4900,470.01194
4901,7087.8794
4902,86.15062
4903,2366.21365
4904,8251.73273
4905,27445.75183
4906,1445.00369
4907,488.37708
4908,15109.00745
4909,117.20146
4910,219.01934
4911,4171.3872
4912,425.64182
4913,8929.49469
4914,426.56183
4915,4273.79179
4916,842.50621
4917,17410.61888
4918,547.21499
4919,1618.62684
4920,11899.48442
4921,2527.17789
4922,90.9717
4923,1419.74931
4924,1115.73712
4925,36838.69244
4926,5629.98033
4927,13127.38939
4928,9320.05608
4929,3741.45465
4930,553.39845
4931,17763.72863
4932,559.8589
4933,4998.89754
4934,5025.62954
4935,22351.44627
4936,2134.10608
4937,65188.62055
4938,233.05317
4939,1064.96985
4940,734.83844
4941,615.76517
4942,28188.18047
4943,38973.70334
4944,7364.23531
4945,2554.81023
4946,1598.60553
4947,1457.21434
4948,6250.07981
4949,46465.28047
4950,4370.52098
4951,477.60755
4952,1118.81251
4953,10622.29637
4954,800.49953
4955,4094.41328
4956,856.44963
4957,459.04647
4958,1426.84404
4959,53.37581
4960,667.04567
4961,21716.53647
4962,878.41181
4963,3440.26776
4964,985.11164
4965,998.00919
4966,4255.26873
4967,273.33836
4968,29982.02763
4969,864.64325
4970,1120.08279
4971,3308.78705
4972,358.61572
4973,45302.75273
4974,7421.68015
4975,3929.1564
4976,8985.05079
4977,5482.33426
4978,7978.31208
4979,7698.81821
4980,2129.99663
4981,1193.38233
4982,2460.90542
4983,1483.15387
4984,930.57715
4985,3322.47138
4986,1206.71568
4987,49897.75618
4988,1293.3577
4989,4380.74684
4990,11404.24242
4991,8264.98463
4992,1070.37336
4993,3599.78695
4994,1584.31052
4995,12916.732
4996,14383.67348
4997,53337.50068
4998,1870.04277
4999,1104.89107
